-1311110,7,2626620,-1111110,6,2,7770,4,4440,1021030,6,1,777777770.0,9,444444440,1.0410510610710711e+200,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7770,4,4440,1091100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-131110,6,222720,-111110,6,1,7,1,4,104,6,1,6,1,770,3,440,1291110,6,0,0,0,0,0,0,0,0,0,0,0
770,3,440,1121130,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,3,440,1141150,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,4,6440,-11161170,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
