-1311120,7,6666660,-1111110,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,3,440,1020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13111210,8,2267228220.0,-11111110,6,1,7,1,4,103,6,1,6,1,770,3,440,1291040,6,0,0,0,0,0,0,0,0,0,0,0
70,2,40,1050,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,3,440,1061070,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17770,5,94440,-11081090,7,1,20,2,40,-10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
